
 total force (fx,fy,fz) for set INTERNAL_SELECTION-1_NH_OUTPUT-1 and time  0.1000000E+01

       -1.281667E-05 -2.331952E-05 -1.713840E-05

 displacements (vx,vy,vz) for set INTERNAL_SELECTION-1_NH_OUTPUT-1 and time  0.1000000E+01

      2823  2.756842E+01  8.488803E-02 -1.613790E+01
      2824  6.971688E+01 -4.475479E+00 -3.932457E-01
      2825  1.206578E+02 -1.186719E+01  2.709343E+01
      2826  1.620189E+02 -2.796523E+01  6.055121E+01
      2827  1.734030E+02 -3.419430E+01  9.656118E+01
      2828  2.052237E+02 -4.196941E+01  1.486617E+02
      2829  2.482848E+02 -5.614902E+01  2.067716E+02
      2830  2.696543E+02 -6.196764E+01  2.670491E+02
      2831  2.738339E+02 -6.628663E+01  3.284639E+02
      2832  2.867855E+02 -8.117675E+01  3.910374E+02
      2833  2.680438E+02 -9.363584E+01  4.611135E+02
      2834  2.299018E+02 -1.088969E+02  5.264344E+02
      2835  1.701919E+02 -1.250446E+02  5.848292E+02
      2836  4.463153E+01 -1.356994E+02  6.469514E+02
      2837 -1.283985E+02 -1.363866E+02  6.777066E+02
      2838 -3.487721E+02 -1.461447E+02  7.051676E+02
      2839 -5.983048E+02 -1.559276E+02  7.189990E+02
      2840 -8.673259E+02 -1.639689E+02  7.207410E+02
      2841 -1.189884E+03 -1.718511E+02  7.123041E+02
      2842 -1.543016E+03 -1.792744E+02  6.942603E+02
      2843 -1.885260E+03 -1.840122E+02  6.692963E+02
      2844 -2.272326E+03 -1.901997E+02  6.376755E+02
      2845 -2.611123E+03 -1.911915E+02  6.035300E+02
      2846 -3.024491E+03 -1.997885E+02  5.660035E+02
      2847 -3.470861E+03 -2.044807E+02  5.198953E+02
      2848 -3.835131E+03 -2.017758E+02  4.763110E+02
      2849 -4.284780E+03 -2.107475E+02  4.329620E+02
      2850 -4.718972E+03 -2.090885E+02  3.837538E+02
      2851 -5.048567E+03 -2.060444E+02  3.454751E+02
      2852  1.073059E+02 -1.265315E+02  6.102111E+02
      2853  5.435749E+01 -1.146430E+02  6.083019E+02
      2854  6.101794E+00 -1.032677E+02  6.076370E+02
      2855 -4.338283E+01 -9.254346E+01  6.092372E+02
      2856 -9.079277E+01 -8.213640E+01  6.107331E+02
      2857 -1.359070E+02 -6.992361E+01  6.097435E+02
      2858 -1.297662E+02 -6.240678E+01  5.991252E+02
      2859 -9.969086E+01 -5.944016E+01  5.857629E+02
      2860 -7.664195E+01 -5.613182E+01  5.730801E+02
      2861 -5.326840E+01 -5.381339E+01  5.606929E+02
      2862 -2.898883E+01 -5.091147E+01  5.461146E+02
      2863 -7.649482E+00 -4.779152E+01  5.317501E+02
      2864 -5.651003E+03 -2.496951E+02  3.169453E+02
      2865 -8.671623E+01 -1.001395E+01  5.077964E+02
      2866 -5.762228E+03 -2.895253E+02  3.380006E+02
      2867 -5.528628E+03 -2.908441E+02  3.631047E+02
      2868 -5.271716E+03 -2.907228E+02  3.890175E+02
      2869 -4.836758E+03 -2.815540E+02  4.280976E+02
      2870 -4.311589E+03 -2.741829E+02  4.805740E+02
      2871 -3.823158E+03 -2.676719E+02  5.309290E+02
      2872 -3.307935E+03 -2.580062E+02  5.822515E+02
      2873 -2.813745E+03 -2.444532E+02  6.271993E+02
      2874 -2.334040E+03 -2.278385E+02  6.657159E+02
      2875 -1.904008E+03 -2.095610E+02  6.940014E+02
      2876 -1.516658E+03 -1.884825E+02  7.107541E+02
      2877 -1.136661E+03 -1.630457E+02  7.159367E+02
      2878 -8.304253E+02 -1.364117E+02  7.068239E+02
      2879 -5.682339E+02 -1.070565E+02  6.834028E+02
      2880 -4.072636E+02 -7.378373E+01  6.499247E+02
      2881 -3.240573E+02 -4.755243E+01  6.194527E+02
